주차장관리번호,주차장명,경도,위도,주차장구분,주차장유형,주차장지번주소,주차장도로명주소,주차구획수
20584,개봉1동 노외,126.844893,37.505741,공영,노외,서울특별시 구로구 개봉1동 136,서울특별시 구로구 경인로33길 50,134
20585,개봉1동 마을공동,126.844893,37.505741,공영,노외,서울특별시 구로구 개봉1동 105-6,서울특별시 구로구 개봉1동 105-7,111
20586,개봉1동 노외,126.844893,37.505741,공영,노외,서울특별시 구로구 개봉1동 136,서울특별시 구로구 경인로33길 50,134
20587,개봉1동 마을공동,126.844893,37.505741,공영,노외,서울특별시 구로구 개봉1동 105-6,서울특별시 구로구 개봉1동 105-7,111
20588,개봉1동 노외,126.844893,37.505741,공영,노외,서울특별시 구로구 개봉1동 136,서울특별시 구로구 경인로33길 50,134
20590,고척근린공원 지하,126.8444271,37.505917,공영,노외,서울특별시 구로구 고척동 산 9-14,서울특별시 구로구 고척로45길 39,199
20592,볏골공원,126.8443245,37.54181453,공영,노외,서울특별시 강서구 화곡본동 98-99,서울특별시 강서구 까치산로4길 22 (화곡동),233
20593,볏골공원,126.8443245,37.54181453,공영,노외,서울특별시 강서구 화곡본동 98-99,서울특별시 강서구 까치산로4길 22 (화곡동),233
20594,신정3동 학마을,126.844314,37.506571,공영,노상,서울특별시 양천구 신정동 857-3,,31
20612,더와이즈황병원 주차장,126.842319,37.5420173,민영,노외,서울특별시 강서구 화곡본동 105-357,,15
20613,더와이즈황병원 주차장,126.84231,37.54200648,민영,노외,서울특별시 강서구 화곡본동 105-357,,15
20614,까치주차장,126.8423097,37.5335587,민영,노외,서울특별시 강서구 화곡제1동 353-8,,14
20615,까치주차장,126.8423097,37.5335587,민영,노외,서울특별시 강서구 화곡제1동 353-8,,14
20616,화곡5-3,126.8422571,37.54345521,공영,노외,서울특별시 강서구 화곡동 1060-18,서울특별시 강서구 화곡로 27가길 38 (화곡동),17
20617,화곡5-3,126.8422571,37.54345521,공영,노외,서울특별시 강서구 화곡동 1060-18,서울특별시 강서구 화곡로 27가길 38 (화곡동),17
20624,계남,126.841511,37.515281,공영,노외,서울특별시 양천구 신월동 562-7,,22
20628,신곡,126.841018,37.517119,공영,노외,서울특별시 양천구 신월동 549-18,,18
20629,화곡5-2,126.8407616,37.5443506,공영,노외,서울특별시 강서구 화곡동 1056-2,서울특별시 강서구 강서로 34길 41-21 (화곡동),25
20630,화곡5-2,126.8407616,37.5443506,공영,노외,서울특별시 강서구 화곡동 1056-2,서울특별시 강서구 강서로 34길 41-21 (화곡동),25
20634,화곡5-1,126.8399207,37.54387013,공영,노외,서울특별시 강서구 화곡동 1030-33,서울특별시 강서구 강서로 36길 21 (화곡동),27
20635,화곡5-1,126.8399207,37.54387013,공영,노외,서울특별시 강서구 화곡동 1030-33,서울특별시 강서구 강서로 36길 21 (화곡동),27
20636,화곡1-1,126.8398749,37.53142186,공영,노외,서울특별시 강서구 화곡1동 424-94,서울특별시 강서구 곰달래로 15길 28 (화곡동),98
20637,화곡1-1,126.8398749,37.53142186,공영,노외,서울특별시 강서구 화곡1동 424-94,서울특별시 강서구 곰달래로 15길 28 (화곡동),98
20638,삼보주차장,126.8396067,37.56156529,민영,노외,서울특별시 강서구 등촌제3동 678-8,,32
20639,삼보주차장,126.8396067,37.56156529,민영,노외,서울특별시 강서구 등촌제3동 678-8,,32
20640,오류1동 텃골공영,126.839295,37.495385,공영,노외,서울특별시 구로구 오류1동 6-11,서울특별시 구로구 경인로15길 22,84
20641,오류1동 텃골공영,126.839295,37.495385,공영,노외,서울특별시 구로구 오류1동 6-11,서울특별시 구로구 경인로15길 22,84
20642,오류1동 텃골공영,126.839295,37.495385,공영,노외,서울특별시 구로구 오류1동 6-11,서울특별시 구로구 경인로15길 22,84
20643,오류1동 텃골공영,126.839295,37.495385,공영,노외,서울특별시 구로구 오류1동 6-11,서울특별시 구로구 경인로15길 22,84
20644,오류1동 텃골공영,126.839295,37.495385,공영,노외,서울특별시 구로구 오류1동 6-11,서울특별시 구로구 경인로15길 22,84
20645,오류1동 텃골공영,126.839295,37.495385,공영,노외,서울특별시 구로구 오류1동 6-11,서울특별시 구로구 경인로15길 22,84
20646,화곡7-1,126.8391546,37.53601598,공영,노외,서울특별시 강서구 화곡1동 370-63,서울특별시 강서구 월정로 32길 68 (화곡동),86
20647,화곡7-1,126.8391546,37.53601598,공영,노외,서울특별시 강서구 화곡1동 370-63,서울특별시 강서구 월정로 32길 68 (화곡동),86
20648,화곡4-1,126.8388191,37.52995359,공영,노외,서울특별시 강서구 화곡4동 809-26,서울특별시 강서구 곰달래로 54가길 20(화곡동),138
19048,서초역주차빌딩,127.008936,37.490527,공영주차장,노외,서울특별시 서초구 서초3동1542-12,서울특별시 서초구 반포대로28길7,102
19051,동문,127.0087433,37.57044961,민영,노외,서울특별시 종로구 종로6가 43-1,서울특별시 종로구 청계천로 279,20
19052,다산동 공영주차장,127.008729,37.555134,공영,노외,서울특별시 중구 다산동 432-1584,서울특별시 중구 동호로15길 60,86
19054,다산동 공영주차장,127.008584,37.554284,공영,노외,서울특별시 중구 다산동 432-1584,서울특별시 중구 동호로15길 60,86
19065,방주주차장(자주식),127.0077111,37.5718192,민영,노외,서울특별시 종로구 종로5가 17-1,서울특별시 종로구 종로 43길 13,73
19067,버티 공영주차장,127.006494,37.549973,공영,노외,서울특별시 중구 다산동 432-1693,서울특별시 중구 동호로17길 270,92
19068,버티 공영주차장,127.006254,37.549029,공영,노외,서울특별시 중구 다산동 432-1693,서울특별시 중구 동호로17길 270,92
19096,성곽 공영주차장,127.004799,37.550508,공영,노외,서울특별시 중구 다산동 432-2026,서울특별시 중구 동호로17길 201,46
19097,다산아트 공영주차장,127.00462,37.552553,공영,노외,서울특별시 중구 다산동 432-612,서울특별시 중구 동호로17길 173,76
19099,성곽 공영주차장,127.004507,37.551374,공영,노외,서울특별시 중구 다산동 432-2026,서울특별시 중구 동호로17길 201,46
19103,다산아트 공영주차장,127.004236,37.55157,공영,노외,서울특별시 중구 신당동 432-1558,서울특별시 중구 동호로17길 173,76
19104,동호,127.0039488,37.58061309,민영,노외,서울특별시 종로구 동숭동 1-143,서울특별시 종로구 대학로 12길 77,13
19105,경일주차장(자주식),127.0035589,37.57034176,민영,노외,서울특별시 종로구 인사동  119-1,서울특별시 종로구 동호로 38길 24,83
19108,동신주차장,127.003301,37.57581261,민영,노외,서울특별시 종로구 이화동 215,서울특별시 종로구 이화동 215,7
19112,이화(자주식),127.0031199,37.57659108,민영,노외,서울특별시 종로구 이화동 187,서울특별시 종로구 율곡로 221-9 (이화동),50
19117,한국교회100주년기념관,127.0021055,37.57166446,민영,노외,서울특별시 종로구 연지동 135,서울특별시 종로구 대학로 6-1 (효제동),10
19120,장충 공영주차장,127.001294,37.559936,공영,노외,서울특별시 중구 장충동2가 193-39,서울특별시 중구 퇴계로50길 59,106
19123,장충 공영주차장,127.001229,37.560923,공영,노외,서울특별시 중구 장충동2가 193-39,서울특별시 중구 퇴계로50길 59,106
19133,푸른기린(삼청주차장),127.0004845,37.57450802,민영,노외,서울특별시 종로구 삼청동 56,서울특별시 종로구 대학로3길 29 (연지동),25
19139,연지,127.0001811,37.57300876,민영,노외,서울특별시 종로구 연지동 234-1,서울특별시 종로구 종로31가길 29,11
19140,반포4동주민센터 공영주차장,127.000177,37.497432,공영주차장,노외,서울특별시 서초구 반포4동74-7,서울특별시 서초구 사평대로28길70,42
19145,묵정공원지하 공영주차장,126.999787,37.563676,공영,노외,서울특별시 중구 충무로5가 21,서울특별시 중구 퇴계로45길 32-12,502
